id,name
17016,Neil Jordan
5581,Elliot Goldenthal
9967,James D. Bissell
1047,Tom Rolf
10632,M. James Arnett
154,Walter Murch
15365,Kelly Van Horn
13930,Bruce Moriarty
1017376,Chris Squires
28239,David Twohy
28615,Éric Rohmer
12509,Antony Gibbs
9217,Lalo Schifrin
1966,Jacques Bufnoir
9562,Marlon Wayans
35690,Shawn Wayans
11505,John Hughes
1060,Dean Cundey
74811,Dan Wallin
40345,Don Bluth
7182,Elmer Bernstein
1150,Brian De Palma
3393,David Newman
9251,Marc Shaiman
4727,Dianne Wager
57132,Daniel Goldberg
9752,Sacha Vierny
8428,Aggie Guerard Rodgers
598,Mike Fenton
5634,Patricia Norris
4699,Steve Perry
2704,Maurice Jarre
33807,George Eastman
100423,Donatella Donati
1927,Blake Edwards
1035,Paul Schrader
44955,Lamberto Bava
44957,Dardano Sacchetti
2287,Bill Butler
88809,Hrishikesh Mukherjee
1263,Lynn Stalmaster
4081,Stanley Kramer
124137,Věra Chytilová
46230,Nagisa Ōshima
14268,Massimo Dallamano
5763,Jacques Tati
44965,Alfredo Leone
15127,Luchino Visconti
65843,Mihalis Kakogiannis
30700,Jimmy Sangster
31067,Frank Tuttle
1114201,Roberta Findlay
3435,Kan Shimosawa
3351,Lucien Ballard
6593,John Huston
4590,Russ Meyer
39138,Jean Girault
13802,Dudley Nichols
8506,Richard Day
7687,Sam Comer
50577,Norman Panama
7647,Miklós Rózsa
5026,Akira Kurosawa
11593,Rudolph Maté
7689,Wally Westmore
931473,Erik Blomberg
14860,Victor Saville
4185,Emmanuel Lubezki
5632,Jack Fisk
1440737,Lauren Grey
8401,Mark Huffam
1404244,John Marzano
1319160,Ken Crouch
9027,Sandy Powell
11713,W. Steven Graham
13050,Tim Monich
992965,Mary Cybulski
1402015,Kathryn Blondell
1402031,Robert Legato
3056,Jeremy Thomas
65677,Don Mancini
97555,Roel Reiné
1098,Mark Helfrich
9648,Alec Hammond
23486,Christophe Beck
963843,Priscilla Elliott
1455461,Justin Hammond
1463785,Jeremy Stewart
13245,Joel Negron
41080,Allison Jones
1299405,James Matheny
432,Phedon Papamichael
17603,Enrique López Lavigne
5953,Spike Jonze
77994,Ty Evans
131388,Bradley Rust Gray
83189,Paolo Virzì
508,David Koepp
51702,Brad Krevoy
1346943,Nick Allder
25210,Jeremy Leven
2073,Gail Stevens
129627,Antonio Manetti
6210,William Shakespeare
16847,Eli Roth
21640,Robb Wilson King
151,Roger Deakins
557,Colleen Atwood
15219,Marc Abraham
17700,Christian Zübert
117,Howard Shore
2875,Dean Tavoularis
3556,Roman Polanski
77003,Gavin O'Connor
113853,Jan McWilliams
1264811,Jennifer Nash
434,Lisa Beach
23787,Deborah La Mia Denaver
15894,Tom Myers
8528,Grant Hill
8578,Daniel Rezende
10958,Douglas A. Mowat
16938,Renny Harlin
142152,Bernadette Mazur
91552,S. Shankar
1075,Johnny Klimek
1076,Reinhold Heil
54777,Jennifer L. Smith
10952,Lorenzo di Bonaventura
493768,Nathan Hynes
493765,Chris Power
57022,Josef Fares
11269,Dario Marianelli
15191,Tonino Guerra
54261,Michel Schöpping
6052,April Webster
5488,Gabriel Yared
23545,Robin D. Cook
6980,Émile Gaudreault
1403490,Alex Gibson
1413091,Ulrika Akander
1552521,Brian Avery
6377,Clint Mansell
111353,Fredrik Wenzel
4767,Michael De Luca
8794,Tony Fanning
469,Stephen Warbeck
26882,Kiyoshi Kurosawa
1004922,Drew Daywalt
7399,Ben Stiller
123537,Steven Kastrissios
15022,Mat Beck
112656,Victoria Down
3987,Conrad Buff IV
4504,Roger Birnbaum
27977,Leos Carax
40384,Aaron Zigman
58363,Odin Benitez
4952,Nancy Foy
7535,Hilton Rosemarin
18910,Dick Clement
38937,Ian La Frenais
8680,Jim Erickson
40471,Mark Bridges
6491,John Bloom
6492,Antonia Van Drimmelen
197930,Scott J. Ateah
4248,Dennis Gassner
6346,Anne V. Coates
1335078,Mike Chock
1400812,Hugh Waddell
1421720,Darrell Pritchett
9183,Paula Wagner
1417400,Deena Adair
33685,Tatiana S. Riegel
35180,Sidney Kimmel
2161,Debra Hill
41082,Chris L. Spellman
10833,Peter Amundson
27,Eric Roth
8274,Robert Greenfield
1371069,Julie Pitkanen
9349,Dane A. Davis
16838,Steven Paul
16551,Ilona Herman
1077782,Gary A. Hecker
6489,David Arnold
9184,Scott Kroopf
11714,Marit Allen
25729,Nancy Bishop
21962,John Frizzell
58728,Andrei Konchalovsky
369,Henry Bumstead
4746,Robert Lorenz
1342626,John T. Reitz
1377131,Stephen S. Campanelli
1327030,Lora Hirschberg
14342,Richard C. Goddard
1338372,Dan O'Connell
5957,Gene Serdena
20297,Thomas J. Nordberg
27875,Alex van Warmerdam
14457,Malcolm Campbell
3311,Priscilla John
376,Arnon Milchan
1340345,Craig Henighan
1398972,Pete Romano
3686,Johanna Ray
8386,Sarah Bradshaw
92470,Fumi Mashimo
1344278,Pamela Alch
1705,Ted Elliott
2446,Chad Oman
7911,Joe Ranft
1002601,Lisandro Alonso
545,Matthew Barry
21639,Nancy Green-Keyes
5333,Christine Beveridge
39104,Abel Ferrara
21351,Derek Brechin
37298,Carlo Poggioli
68602,Tom Rosenberg
1108,Shane Black
1304,Gabriella Pescucci
